dt,day,variation,users,retained,retention_rate,ci_lower,ci_upper,control_rate,exp_rate,uplift,uplift_ci_lower,uplift_ci_upper,z_score,p_value,retention_rate_baseline
2024-12-23,5,1,531,126,0.2373,0.2011,0.2735,0.2505,0.2373,-0.0527,-0.272,0.1666,-0.4832,0.629,0.2505
2024-12-23,6,1,531,111,0.209,0.1745,0.2436,0.2203,0.209,-0.0513,-0.2895,0.1869,-0.4326,0.6653,0.2203
2024-12-23,7,1,531,119,0.2241,0.1886,0.2596,0.2225,0.2241,0.0072,-0.2253,0.2397,0.0604,0.9518,0.2225
2024-12-23,8,1,531,107,0.2015,0.1674,0.2356,0.203,0.2015,-0.0074,-0.2549,0.2401,-0.0587,0.9532,0.203
2024-12-23,9,1,531,93,0.1751,0.1428,0.2075,0.1793,0.1751,-0.0234,-0.2919,0.245,-0.1729,0.8627,0.1793
2024-12-23,10,1,531,106,0.1996,0.1656,0.2336,0.216,0.1996,-0.0759,-0.3191,0.1672,-0.6352,0.5253,0.216
2024-12-23,11,1,531,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,1,531,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,1,531,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,1,531,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,1,531,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,2,476,215,0.4517,0.407,0.4964,0.46,0.4517,-0.018,-0.1578,0.1217,-0.2553,0.7985,0.46
2024-12-23,2,2,476,148,0.3109,0.2693,0.3525,0.3067,0.3109,0.0137,-0.1777,0.2051,0.1393,0.8892,0.3067
2024-12-23,3,2,476,133,0.2794,0.2391,0.3197,0.3132,0.2794,-0.1079,-0.3054,0.0896,-1.1345,0.2566,0.3132
2024-12-23,4,2,476,118,0.2479,0.2091,0.2867,0.2894,0.2479,-0.1434,-0.3552,0.0684,-1.4354,0.1512,0.2894
2024-12-23,5,2,476,108,0.2269,0.1893,0.2645,0.2505,0.2269,-0.0942,-0.323,0.1345,-0.8483,0.3963,0.2505
2024-12-23,6,2,476,105,0.2206,0.1833,0.2578,0.2203,0.2206,0.0014,-0.2392,0.2419,0.0111,0.9912,0.2203
2024-12-23,7,2,476,101,0.2122,0.1755,0.2489,0.2225,0.2122,-0.0463,-0.2891,0.1965,-0.3826,0.702,0.2225
2024-12-23,8,2,476,91,0.1912,0.1559,0.2265,0.203,0.1912,-0.0581,-0.3164,0.2002,-0.4544,0.6495,0.203
2024-12-23,9,2,476,90,0.1891,0.1539,0.2243,0.1793,0.1891,0.0547,-0.2148,0.3241,0.3874,0.6985,0.1793
2024-12-23,10,2,476,101,0.2122,0.1755,0.2489,0.216,0.2122,-0.0176,-0.2627,0.2275,-0.1419,0.8871,0.216
2024-12-23,11,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,2,476,215,0.4517,0.407,0.4964,0.46,0.4517,-0.018,-0.1578,0.1217,-0.2553,0.7985,0.46
2024-12-23,2,2,476,148,0.3109,0.2693,0.3525,0.3067,0.3109,0.0137,-0.1777,0.2051,0.1393,0.8892,0.3067
2024-12-23,3,2,476,133,0.2794,0.2391,0.3197,0.3132,0.2794,-0.1079,-0.3054,0.0896,-1.1345,0.2566,0.3132
2024-12-23,4,2,476,118,0.2479,0.2091,0.2867,0.2894,0.2479,-0.1434,-0.3552,0.0684,-1.4354,0.1512,0.2894
2024-12-23,5,2,476,108,0.2269,0.1893,0.2645,0.2505,0.2269,-0.0942,-0.323,0.1345,-0.8483,0.3963,0.2505
2024-12-23,6,2,476,105,0.2206,0.1833,0.2578,0.2203,0.2206,0.0014,-0.2392,0.2419,0.0111,0.9912,0.2203
2024-12-23,7,2,476,101,0.2122,0.1755,0.2489,0.2225,0.2122,-0.0463,-0.2891,0.1965,-0.3826,0.702,0.2225
2024-12-23,8,2,476,91,0.1912,0.1559,0.2265,0.203,0.1912,-0.0581,-0.3164,0.2002,-0.4544,0.6495,0.203
2024-12-23,9,2,476,90,0.1891,0.1539,0.2243,0.1793,0.1891,0.0547,-0.2148,0.3241,0.3874,0.6985,0.1793
2024-12-23,10,2,476,101,0.2122,0.1755,0.2489,0.216,0.2122,-0.0176,-0.2627,0.2275,-0.1419,0.8871,0.216
2024-12-23,11,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,2,476,215,0.4517,0.407,0.4964,0.46,0.4517,-0.018,-0.1578,0.1217,-0.2553,0.7985,0.46
2024-12-23,2,2,476,148,0.3109,0.2693,0.3525,0.3067,0.3109,0.0137,-0.1777,0.2051,0.1393,0.8892,0.3067
2024-12-23,3,2,476,133,0.2794,0.2391,0.3197,0.3132,0.2794,-0.1079,-0.3054,0.0896,-1.1345,0.2566,0.3132
2024-12-23,4,2,476,118,0.2479,0.2091,0.2867,0.2894,0.2479,-0.1434,-0.3552,0.0684,-1.4354,0.1512,0.2894
2024-12-23,5,2,476,108,0.2269,0.1893,0.2645,0.2505,0.2269,-0.0942,-0.323,0.1345,-0.8483,0.3963,0.2505
2024-12-23,6,2,476,105,0.2206,0.1833,0.2578,0.2203,0.2206,0.0014,-0.2392,0.2419,0.0111,0.9912,0.2203
2024-12-23,7,2,476,101,0.2122,0.1755,0.2489,0.2225,0.2122,-0.0463,-0.2891,0.1965,-0.3826,0.702,0.2225
2024-12-23,8,2,476,91,0.1912,0.1559,0.2265,0.203,0.1912,-0.0581,-0.3164,0.2002,-0.4544,0.6495,0.203
2024-12-23,9,2,476,90,0.1891,0.1539,0.2243,0.1793,0.1891,0.0547,-0.2148,0.3241,0.3874,0.6985,0.1793
2024-12-23,10,2,476,101,0.2122,0.1755,0.2489,0.216,0.2122,-0.0176,-0.2627,0.2275,-0.1419,0.8871,0.216
2024-12-23,11,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,2,476,215,0.4517,0.407,0.4964,0.46,0.4517,-0.018,-0.1578,0.1217,-0.2553,0.7985,0.46
2024-12-23,2,2,476,148,0.3109,0.2693,0.3525,0.3067,0.3109,0.0137,-0.1777,0.2051,0.1393,0.8892,0.3067
2024-12-23,3,2,476,133,0.2794,0.2391,0.3197,0.3132,0.2794,-0.1079,-0.3054,0.0896,-1.1345,0.2566,0.3132
2024-12-23,4,2,476,118,0.2479,0.2091,0.2867,0.2894,0.2479,-0.1434,-0.3552,0.0684,-1.4354,0.1512,0.2894
2024-12-23,5,2,476,108,0.2269,0.1893,0.2645,0.2505,0.2269,-0.0942,-0.323,0.1345,-0.8483,0.3963,0.2505
2024-12-23,6,2,476,105,0.2206,0.1833,0.2578,0.2203,0.2206,0.0014,-0.2392,0.2419,0.0111,0.9912,0.2203
2024-12-23,7,2,476,101,0.2122,0.1755,0.2489,0.2225,0.2122,-0.0463,-0.2891,0.1965,-0.3826,0.702,0.2225
2024-12-23,8,2,476,91,0.1912,0.1559,0.2265,0.203,0.1912,-0.0581,-0.3164,0.2002,-0.4544,0.6495,0.203
2024-12-23,9,2,476,90,0.1891,0.1539,0.2243,0.1793,0.1891,0.0547,-0.2148,0.3241,0.3874,0.6985,0.1793
2024-12-23,10,2,476,101,0.2122,0.1755,0.2489,0.216,0.2122,-0.0176,-0.2627,0.2275,-0.1419,0.8871,0.216
2024-12-23,11,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,2,476,215,0.4517,0.407,0.4964,0.46,0.4517,-0.018,-0.1578,0.1217,-0.2553,0.7985,0.46
2024-12-23,2,2,476,148,0.3109,0.2693,0.3525,0.3067,0.3109,0.0137,-0.1777,0.2051,0.1393,0.8892,0.3067
2024-12-23,3,2,476,133,0.2794,0.2391,0.3197,0.3132,0.2794,-0.1079,-0.3054,0.0896,-1.1345,0.2566,0.3132
2024-12-23,4,2,476,118,0.2479,0.2091,0.2867,0.2894,0.2479,-0.1434,-0.3552,0.0684,-1.4354,0.1512,0.2894
2024-12-23,5,2,476,108,0.2269,0.1893,0.2645,0.2505,0.2269,-0.0942,-0.323,0.1345,-0.8483,0.3963,0.2505
2024-12-23,6,2,476,105,0.2206,0.1833,0.2578,0.2203,0.2206,0.0014,-0.2392,0.2419,0.0111,0.9912,0.2203
2024-12-23,7,2,476,101,0.2122,0.1755,0.2489,0.2225,0.2122,-0.0463,-0.2891,0.1965,-0.3826,0.702,0.2225
2024-12-23,8,2,476,91,0.1912,0.1559,0.2265,0.203,0.1912,-0.0581,-0.3164,0.2002,-0.4544,0.6495,0.203
2024-12-23,9,2,476,90,0.1891,0.1539,0.2243,0.1793,0.1891,0.0547,-0.2148,0.3241,0.3874,0.6985,0.1793
2024-12-23,10,2,476,101,0.2122,0.1755,0.2489,0.216,0.2122,-0.0176,-0.2627,0.2275,-0.1419,0.8871,0.216
2024-12-23,11,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,2,476,215,0.4517,0.407,0.4964,0.46,0.4517,-0.018,-0.1578,0.1217,-0.2553,0.7985,0.46
2024-12-23,2,2,476,148,0.3109,0.2693,0.3525,0.3067,0.3109,0.0137,-0.1777,0.2051,0.1393,0.8892,0.3067
2024-12-23,3,2,476,133,0.2794,0.2391,0.3197,0.3132,0.2794,-0.1079,-0.3054,0.0896,-1.1345,0.2566,0.3132
2024-12-23,4,2,476,118,0.2479,0.2091,0.2867,0.2894,0.2479,-0.1434,-0.3552,0.0684,-1.4354,0.1512,0.2894
2024-12-23,5,2,476,108,0.2269,0.1893,0.2645,0.2505,0.2269,-0.0942,-0.323,0.1345,-0.8483,0.3963,0.2505
2024-12-23,6,2,476,105,0.2206,0.1833,0.2578,0.2203,0.2206,0.0014,-0.2392,0.2419,0.0111,0.9912,0.2203
2024-12-23,7,2,476,101,0.2122,0.1755,0.2489,0.2225,0.2122,-0.0463,-0.2891,0.1965,-0.3826,0.702,0.2225
2024-12-23,8,2,476,91,0.1912,0.1559,0.2265,0.203,0.1912,-0.0581,-0.3164,0.2002,-0.4544,0.6495,0.203
2024-12-23,9,2,476,90,0.1891,0.1539,0.2243,0.1793,0.1891,0.0547,-0.2148,0.3241,0.3874,0.6985,0.1793
2024-12-23,10,2,476,101,0.2122,0.1755,0.2489,0.216,0.2122,-0.0176,-0.2627,0.2275,-0.1419,0.8871,0.216
2024-12-23,11,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,2,476,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,3,484,234,0.4835,0.4389,0.528,0.46,0.4835,0.0511,-0.0839,0.1861,0.7244,0.4688,0.46
2024-12-23,2,3,484,174,0.3595,0.3168,0.4023,0.3067,0.3595,0.1722,-0.0092,0.3535,1.7267,0.0842,0.3067
2024-12-23,3,3,484,146,0.3017,0.2608,0.3425,0.3132,0.3017,-0.0367,-0.2279,0.1545,-0.3834,0.7015,0.3132
2024-12-23,4,3,484,136,0.281,0.2409,0.321,0.2894,0.281,-0.029,-0.2307,0.1727,-0.2862,0.7747,0.2894
2024-12-23,5,3,484,118,0.2438,0.2055,0.2821,0.2505,0.2438,-0.0267,-0.2491,0.1956,-0.2389,0.8112,0.2505
2024-12-23,6,3,484,117,0.2417,0.2036,0.2799,0.2203,0.2417,0.0971,-0.1358,0.3301,0.7816,0.4345,0.2203
2024-12-23,7,3,484,108,0.2231,0.186,0.2602,0.2225,0.2231,0.0027,-0.2353,0.2407,0.0222,0.9823,0.2225
2024-12-23,8,3,484,98,0.2025,0.1667,0.2383,0.203,0.2025,-0.0025,-0.2551,0.2502,-0.0191,0.9847,0.203
2024-12-23,9,3,484,97,0.2004,0.1647,0.2361,0.1793,0.2004,0.1177,-0.1462,0.3816,0.8283,0.4075,0.1793
2024-12-23,10,3,484,105,0.2169,0.1802,0.2537,0.216,0.2169,0.0042,-0.2383,0.2466,0.0336,0.9732,0.216
2024-12-23,11,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,3,484,234,0.4835,0.4389,0.528,0.46,0.4835,0.0511,-0.0839,0.1861,0.7244,0.4688,0.46
2024-12-23,2,3,484,174,0.3595,0.3168,0.4023,0.3067,0.3595,0.1722,-0.0092,0.3535,1.7267,0.0842,0.3067
2024-12-23,3,3,484,146,0.3017,0.2608,0.3425,0.3132,0.3017,-0.0367,-0.2279,0.1545,-0.3834,0.7015,0.3132
2024-12-23,4,3,484,136,0.281,0.2409,0.321,0.2894,0.281,-0.029,-0.2307,0.1727,-0.2862,0.7747,0.2894
2024-12-23,5,3,484,118,0.2438,0.2055,0.2821,0.2505,0.2438,-0.0267,-0.2491,0.1956,-0.2389,0.8112,0.2505
2024-12-23,6,3,484,117,0.2417,0.2036,0.2799,0.2203,0.2417,0.0971,-0.1358,0.3301,0.7816,0.4345,0.2203
2024-12-23,7,3,484,108,0.2231,0.186,0.2602,0.2225,0.2231,0.0027,-0.2353,0.2407,0.0222,0.9823,0.2225
2024-12-23,8,3,484,98,0.2025,0.1667,0.2383,0.203,0.2025,-0.0025,-0.2551,0.2502,-0.0191,0.9847,0.203
2024-12-23,9,3,484,97,0.2004,0.1647,0.2361,0.1793,0.2004,0.1177,-0.1462,0.3816,0.8283,0.4075,0.1793
2024-12-23,10,3,484,105,0.2169,0.1802,0.2537,0.216,0.2169,0.0042,-0.2383,0.2466,0.0336,0.9732,0.216
2024-12-23,11,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,3,484,234,0.4835,0.4389,0.528,0.46,0.4835,0.0511,-0.0839,0.1861,0.7244,0.4688,0.46
2024-12-23,2,3,484,174,0.3595,0.3168,0.4023,0.3067,0.3595,0.1722,-0.0092,0.3535,1.7267,0.0842,0.3067
2024-12-23,3,3,484,146,0.3017,0.2608,0.3425,0.3132,0.3017,-0.0367,-0.2279,0.1545,-0.3834,0.7015,0.3132
2024-12-23,4,3,484,136,0.281,0.2409,0.321,0.2894,0.281,-0.029,-0.2307,0.1727,-0.2862,0.7747,0.2894
2024-12-23,5,3,484,118,0.2438,0.2055,0.2821,0.2505,0.2438,-0.0267,-0.2491,0.1956,-0.2389,0.8112,0.2505
2024-12-23,6,3,484,117,0.2417,0.2036,0.2799,0.2203,0.2417,0.0971,-0.1358,0.3301,0.7816,0.4345,0.2203
2024-12-23,7,3,484,108,0.2231,0.186,0.2602,0.2225,0.2231,0.0027,-0.2353,0.2407,0.0222,0.9823,0.2225
2024-12-23,8,3,484,98,0.2025,0.1667,0.2383,0.203,0.2025,-0.0025,-0.2551,0.2502,-0.0191,0.9847,0.203
2024-12-23,9,3,484,97,0.2004,0.1647,0.2361,0.1793,0.2004,0.1177,-0.1462,0.3816,0.8283,0.4075,0.1793
2024-12-23,10,3,484,105,0.2169,0.1802,0.2537,0.216,0.2169,0.0042,-0.2383,0.2466,0.0336,0.9732,0.216
2024-12-23,11,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,3,484,234,0.4835,0.4389,0.528,0.46,0.4835,0.0511,-0.0839,0.1861,0.7244,0.4688,0.46
2024-12-23,2,3,484,174,0.3595,0.3168,0.4023,0.3067,0.3595,0.1722,-0.0092,0.3535,1.7267,0.0842,0.3067
2024-12-23,3,3,484,146,0.3017,0.2608,0.3425,0.3132,0.3017,-0.0367,-0.2279,0.1545,-0.3834,0.7015,0.3132
2024-12-23,4,3,484,136,0.281,0.2409,0.321,0.2894,0.281,-0.029,-0.2307,0.1727,-0.2862,0.7747,0.2894
2024-12-23,5,3,484,118,0.2438,0.2055,0.2821,0.2505,0.2438,-0.0267,-0.2491,0.1956,-0.2389,0.8112,0.2505
2024-12-23,6,3,484,117,0.2417,0.2036,0.2799,0.2203,0.2417,0.0971,-0.1358,0.3301,0.7816,0.4345,0.2203
2024-12-23,7,3,484,108,0.2231,0.186,0.2602,0.2225,0.2231,0.0027,-0.2353,0.2407,0.0222,0.9823,0.2225
2024-12-23,8,3,484,98,0.2025,0.1667,0.2383,0.203,0.2025,-0.0025,-0.2551,0.2502,-0.0191,0.9847,0.203
2024-12-23,9,3,484,97,0.2004,0.1647,0.2361,0.1793,0.2004,0.1177,-0.1462,0.3816,0.8283,0.4075,0.1793
2024-12-23,10,3,484,105,0.2169,0.1802,0.2537,0.216,0.2169,0.0042,-0.2383,0.2466,0.0336,0.9732,0.216
2024-12-23,11,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,3,484,234,0.4835,0.4389,0.528,0.46,0.4835,0.0511,-0.0839,0.1861,0.7244,0.4688,0.46
2024-12-23,2,3,484,174,0.3595,0.3168,0.4023,0.3067,0.3595,0.1722,-0.0092,0.3535,1.7267,0.0842,0.3067
2024-12-23,3,3,484,146,0.3017,0.2608,0.3425,0.3132,0.3017,-0.0367,-0.2279,0.1545,-0.3834,0.7015,0.3132
2024-12-23,4,3,484,136,0.281,0.2409,0.321,0.2894,0.281,-0.029,-0.2307,0.1727,-0.2862,0.7747,0.2894
2024-12-23,5,3,484,118,0.2438,0.2055,0.2821,0.2505,0.2438,-0.0267,-0.2491,0.1956,-0.2389,0.8112,0.2505
2024-12-23,6,3,484,117,0.2417,0.2036,0.2799,0.2203,0.2417,0.0971,-0.1358,0.3301,0.7816,0.4345,0.2203
2024-12-23,7,3,484,108,0.2231,0.186,0.2602,0.2225,0.2231,0.0027,-0.2353,0.2407,0.0222,0.9823,0.2225
2024-12-23,8,3,484,98,0.2025,0.1667,0.2383,0.203,0.2025,-0.0025,-0.2551,0.2502,-0.0191,0.9847,0.203
2024-12-23,9,3,484,97,0.2004,0.1647,0.2361,0.1793,0.2004,0.1177,-0.1462,0.3816,0.8283,0.4075,0.1793
2024-12-23,10,3,484,105,0.2169,0.1802,0.2537,0.216,0.2169,0.0042,-0.2383,0.2466,0.0336,0.9732,0.216
2024-12-23,11,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,3,484,234,0.4835,0.4389,0.528,0.46,0.4835,0.0511,-0.0839,0.1861,0.7244,0.4688,0.46
2024-12-23,2,3,484,174,0.3595,0.3168,0.4023,0.3067,0.3595,0.1722,-0.0092,0.3535,1.7267,0.0842,0.3067
2024-12-23,3,3,484,146,0.3017,0.2608,0.3425,0.3132,0.3017,-0.0367,-0.2279,0.1545,-0.3834,0.7015,0.3132
2024-12-23,4,3,484,136,0.281,0.2409,0.321,0.2894,0.281,-0.029,-0.2307,0.1727,-0.2862,0.7747,0.2894
2024-12-23,5,3,484,118,0.2438,0.2055,0.2821,0.2505,0.2438,-0.0267,-0.2491,0.1956,-0.2389,0.8112,0.2505
2024-12-23,6,3,484,117,0.2417,0.2036,0.2799,0.2203,0.2417,0.0971,-0.1358,0.3301,0.7816,0.4345,0.2203
2024-12-23,7,3,484,108,0.2231,0.186,0.2602,0.2225,0.2231,0.0027,-0.2353,0.2407,0.0222,0.9823,0.2225
2024-12-23,8,3,484,98,0.2025,0.1667,0.2383,0.203,0.2025,-0.0025,-0.2551,0.2502,-0.0191,0.9847,0.203
2024-12-23,9,3,484,97,0.2004,0.1647,0.2361,0.1793,0.2004,0.1177,-0.1462,0.3816,0.8283,0.4075,0.1793
2024-12-23,10,3,484,105,0.2169,0.1802,0.2537,0.216,0.2169,0.0042,-0.2383,0.2466,0.0336,0.9732,0.216
2024-12-23,11,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,3,484,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,4,511,254,0.4971,0.4537,0.5404,0.46,0.4971,0.0807,-0.0511,0.2124,1.1584,0.2467,0.46
2024-12-23,2,4,511,167,0.3268,0.2861,0.3675,0.3067,0.3268,0.0655,-0.1195,0.2506,0.6738,0.5004,0.3067
2024-12-23,3,4,511,166,0.3249,0.2842,0.3655,0.3132,0.3249,0.0374,-0.1465,0.2212,0.3913,0.6955,0.3132
2024-12-23,4,4,511,143,0.2798,0.2409,0.3188,0.2894,0.2798,-0.0332,-0.2325,0.1661,-0.3315,0.7402,0.2894
2024-12-23,5,4,511,121,0.2368,0.1999,0.2737,0.2505,0.2368,-0.0547,-0.2762,0.1668,-0.4972,0.619,0.2505
2024-12-23,6,4,511,115,0.225,0.1888,0.2613,0.2203,0.225,0.0213,-0.2137,0.2564,0.1761,0.8602,0.2203
2024-12-23,7,4,511,100,0.1957,0.1613,0.2301,0.2225,0.1957,-0.1204,-0.3652,0.1243,-1.0265,0.3047,0.2225
2024-12-23,8,4,511,98,0.1918,0.1576,0.2259,0.203,0.1918,-0.0552,-0.3087,0.1983,-0.4384,0.6611,0.203
2024-12-23,9,4,511,95,0.1859,0.1522,0.2196,0.1793,0.1859,0.0368,-0.2295,0.3031,0.2664,0.79,0.1793
2024-12-23,10,4,511,102,0.1996,0.165,0.2343,0.216,0.1996,-0.0759,-0.3214,0.1696,-0.6297,0.5289,0.216
2024-12-23,11,4,511,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,4,511,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,4,511,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,4,511,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,4,511,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,4,511,254,0.4971,0.4537,0.5404,0.46,0.4971,0.0807,-0.0511,0.2124,1.1584,0.2467,0.46
2024-12-23,2,4,511,167,0.3268,0.2861,0.3675,0.3067,0.3268,0.0655,-0.1195,0.2506,0.6738,0.5004,0.3067
2024-12-23,3,4,511,166,0.3249,0.2842,0.3655,0.3132,0.3249,0.0374,-0.1465,0.2212,0.3913,0.6955,0.3132
2024-12-23,4,4,511,143,0.2798,0.2409,0.3188,0.2894,0.2798,-0.0332,-0.2325,0.1661,-0.3315,0.7402,0.2894
2024-12-23,5,4,511,121,0.2368,0.1999,0.2737,0.2505,0.2368,-0.0547,-0.2762,0.1668,-0.4972,0.619,0.2505
2024-12-23,6,4,511,115,0.225,0.1888,0.2613,0.2203,0.225,0.0213,-0.2137,0.2564,0.1761,0.8602,0.2203
2024-12-23,7,4,511,100,0.1957,0.1613,0.2301,0.2225,0.1957,-0.1204,-0.3652,0.1243,-1.0265,0.3047,0.2225
2024-12-23,8,4,511,98,0.1918,0.1576,0.2259,0.203,0.1918,-0.0552,-0.3087,0.1983,-0.4384,0.6611,0.203
2024-12-23,9,4,511,95,0.1859,0.1522,0.2196,0.1793,0.1859,0.0368,-0.2295,0.3031,0.2664,0.79,0.1793
2024-12-23,10,4,511,102,0.1996,0.165,0.2343,0.216,0.1996,-0.0759,-0.3214,0.1696,-0.6297,0.5289,0.216
2024-12-23,11,4,511,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,12,4,511,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,13,4,511,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,14,4,511,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,15,4,511,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
2024-12-23,1,4,511,254,0.4971,0.4537,0.5404,0.46,0.4971,0.0807,-0.0511,0.2124,1.1584,0.2467,0.46
2024-12-23,2,4,511,167,0.3268,0.2861,0.3675,0.3067,0.3268,0.0655,-0.1195,0.2506,0.6738,0.5004,0.3067
2024-12-23,3,4,511,166,0.3249,0.2842,0.3655,0.3132,0.3249,0.0374,-0.1465,0.2212,0.3913,0.6955,0.3132
